,id,regionname,prodline,lendinginstr,supplementprojectflg,projectstatusdisplay,project_name,totalamt,borrower,impagency,countryname_mdk,lendinginstrtype_mdk,boardapprovaldate,closingdate,url,idacommamt,ibrdcommamt,lendprojectcost,status,productlinetype,pidrecdbwind,lendinginstrcode,project_abstract
766,P009591,South Asia,PE,Financial Intermediary Loan,N,Closed,Industrial Credit and Investment Project,"10,000,000",,,82602,639291,1955-03-14T00:00:00Z,12/31/1964 12:00:00 AM,https://projects.worldbank.org/en/projects-operations/project-detail/P009591,0,"10,000,000","10,000,000",Closed,L,Y,FIL,"{'cdata!': ""The Second Loan Administration Report for India is a continuation of L162, and will finance a loan which will provide reconstruction for India. This project will consist of railway rehabilitation, agricultural machinery, Bokaro thermal plant, expansion of iron and steel productive capacity, electric power development, flood control, irrigation, and industrial credit and investment This project will provide further improvement for India's economy.""}"
767,P009592,South Asia,PE,Specific Investment Loan,N,Closed,Trombay Power Project,"16,200,000",,,82602,639291,1954-11-19T00:00:00Z,9/30/1966 12:00:00 AM,https://projects.worldbank.org/en/projects-operations/project-detail/P009592,0,"16,200,000","16,200,000",Closed,L,Y,SIL,"{'cdata!': ""The Second Loan Administration Report for India is a continuation of L162, and will finance a loan which will provide reconstruction for India. This project will consist of railway rehabilitation, agricultural machinery, Bokaro thermal plant, expansion of iron and steel productive capacity, electric power development, flood control, irrigation, and industrial credit and investment This project will provide further improvement for India's economy.""}"
768,P009589,South Asia,PE,Specific Investment Loan,N,Closed,Damodar Multi-purpose Project,"19,500,000",,,82602,639291,1953-01-23T00:00:00Z,6/30/1958 12:00:00 AM,https://projects.worldbank.org/en/projects-operations/project-detail/P009589,0,"19,500,000","19,500,000",Closed,L,Y,SIL,"{'cdata!': ""The Second Loan Administration Report for India is a continuation of L162, and will finance a loan which will provide reconstruction for India. This project will consist of railway rehabilitation, agricultural machinery, Bokaro thermal plant, expansion of iron and steel productive capacity, electric power development, flood control, irrigation, and industrial credit and investment This project will provide further improvement for India's economy.""}"
769,P009590,South Asia,PE,Specific Investment Loan,N,Closed,Iron and Steel Project,"31,500,000",,,82602,639291,1952-12-18T00:00:00Z,12/31/1960 12:00:00 AM,https://projects.worldbank.org/en/projects-operations/project-detail/P009590,0,"31,500,000","31,500,000",Closed,L,Y,SIL,"{'cdata!': ""The Second Loan Administration Report for India is a continuation of L162, and will finance a loan which will provide reconstruction for India. This project will consist of railway rehabilitation, agricultural machinery, Bokaro thermal plant, expansion of iron and steel productive capacity, electric power development, flood control, irrigation, and industrial credit and investment This project will provide further improvement for India's economy.""}"
770,P009587,South Asia,PE,Specific Investment Loan,N,Closed,Bokaro - Konar Electric Power Project,"18,500,000",,,82602,639291,1950-04-18T00:00:00Z,2/29/1956 12:00:00 AM,https://projects.worldbank.org/en/projects-operations/project-detail/P009587,0,"18,500,000","18,500,000",Closed,L,Y,SIL,"{'cdata!': ""The Second Loan Administration Report for India is a continuation of L162, and will finance a loan which will provide reconstruction for India. This project will consist of railway rehabilitation, agricultural machinery, Bokaro thermal plant, expansion of iron and steel productive capacity, electric power development, flood control, irrigation, and industrial credit and investment This project will provide further improvement for India's economy.""}"
771,P009586,South Asia,PE,Sector Investment and Maintenance Loan,N,Closed,Agricultural Machinery Project,"10,000,000",,,82602,639291,1949-09-29T00:00:00Z,12/31/1953 12:00:00 AM,https://projects.worldbank.org/en/projects-operations/project-detail/P009586,0,"10,000,000","10,000,000",Closed,L,Y,SIM,"{'cdata!': ""The Appraisal of the Agricultural Machinery Project for India will finance the establishment of India's Agricultural economy. The project will consists of reclamation of 3,000,000 acres; (b) mechanical preparation of a fifth of the reclaimed land; and (c) re-ploughing of land where kans grass reappears. This project will increase food grain production by ten million, and domestic crops which will satisfy the consumption needs for India. Short term measures to improve yields on areas now under cultivation where adequate supplies of moisture are assured, medium term measures, extending over two to seven years, including reclamation of weed infested and virgin lands and deep well irrigation and multi-purpose river development projects.""}"
772,P009588,South Asia,PE,Specific Investment Loan,N,Closed,Railway Project,"34,000,000",,,82602,639291,1949-08-18T00:00:00Z,3/31/1951 12:00:00 AM,https://projects.worldbank.org/en/projects-operations/project-detail/P009588,0,"34,000,000","34,000,000",Closed,L,Y,SIL,"{'cdata!': ""The Second Loan Administration Report for India is a continuation of L162, and will finance a loan which will provide reconstruction for India. This project will consist of railway rehabilitation, agricultural machinery, Bokaro thermal plant, expansion of iron and steel productive capacity, electric power development, flood control, irrigation, and industrial credit and investment This project will provide further improvement for India's economy.""}"
773,P009667,South Asia,PE,Sector Investment and Maintenance Loan,N,Closed,Population Project,"21,200,000",,,82602,639291,,6/30/1980 12:00:00 AM,https://projects.worldbank.org/en/projects-operations/project-detail/P009667,"21,200,000",0,"21,200,000",Closed,L,N,SIM,"{'cdata!': 'Sweden and the Association would jointly finance the total project cost, pari-passu, on a one-to-two ratio. Sweden would thus participate with the equivalent of US$10.6 million and the Association would extend a credit of US$21.2 million equivalent. In broad terms, the joint-financing arrangement would cover expenditures under the project for three main purposes, namely: (a) investments in plant (buildings, furniture, equipment, vehicles) to complete and supplement the GOI pattern in project areas; (b) the nutrition component; and (c) incremental recurrent costs for the innovative parts of the project (the intensive rural component and the Population Centers). C920HEALTH CENTERS'}"
774,P010553,South Asia,PE,Specific Investment Loan,N,Dropped,Industrial Safety and Disaster Prevention,"120,000,000",,,82602,639291,,,https://projects.worldbank.org/en/projects-operations/project-detail/P010553,"40,000,000","80,000,000","120,000,000",Dropped,L,N,SIL,
775,P091874,South Asia,CN,Specific Investment Loan,N,Dropped,Gypcrete Building India Pvt. Ltd.,0,,,82602,639291,,,https://projects.worldbank.org/en/projects-operations/project-detail/P091874,0,0,"8,060,000",Dropped,L,Y,SIL,
776,P102843,South Asia,PE,Specific Investment Loan,N,Dropped,Luhri Hydro Electric Project,"650,000,000",,,82602,639291,,,https://projects.worldbank.org/en/projects-operations/project-detail/P102843,0,"650,000,000","1,150,000,000",Dropped,L,Y,SIL,
777,P105991,South Asia,PE,Adaptable Program Loan,N,Dropped,Urban Water Supply and Sanitation Modernization Project,"1,000,000,000",,,82602,639291,,,https://projects.worldbank.org/en/projects-operations/project-detail/P105991,0,"1,000,000,000","1,000,000,000",Dropped,L,Y,APL,
778,P150571,South Asia,PE,Investment Project Financing,N,Dropped,Uttar Pradesh Solid Waste Management Project,"85,000,000",Republic of India,Government of Uttar Pradesh/UP Jal Nigam,82602,639291,,,https://projects.worldbank.org/en/projects-operations/project-detail/P150571,0,"85,000,000","120,000,000",Dropped,L,Y,IPF,
